result_dir,output_file,strategy_dir,output_strategy,bbox_name,split,index,prompt,bbox_xyxy,bbox_source,threshold,inside_output_target_l1,inside_output_target_mse,outside_output_source_l1,outside_output_source_mse,outside_outer_output_source_l1,outside_outer_output_source_mse,whole_output_source_l1,whole_output_target_l1,clip_output_prompt_similarity,clip_target_prompt_similarity,lpips_output_target_whole,lpips_output_source_whole,lpips_output_target_inside_bbox,lpips_output_source_inside_bbox,changed_pixels,bbox_pixels,changed_bbox_iou,changed_inside_bbox_ratio,bbox_coverage_by_change,changed_center_x,changed_center_y,changed_to_bbox_center_distance_px,changed_to_bbox_center_distance_norm
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 400, 104, 512]",info,0.08,0.20640914142131805,0.08582552522420883,0.021709049120545387,0.00134561606682837,0.021770842373371124,0.0013605429558083415,0.029915347695350647,0.04586957395076752,nan,nan,nan,nan,nan,nan,16713,11648,0.2801173549988716,0.371327708969066,0.5327953296703297,148.06234741210938,260.807861328125,217.54986920158163,0.3004511479661813
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[304, 288, 512, 512]",info,0.08,0.05937273055315018,0.020222948864102364,0.023493951186537743,0.0015287790447473526,0.024187613278627396,0.001599474111571908,0.028754938393831253,0.04470857232809067,nan,nan,nan,nan,nan,nan,16762,46592,0.11036332088963668,0.37567116095931274,0.13515195741758243,300.8393859863281,259.45440673828125,176.73839701965062,0.24408773247780322
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_center_strategy_c.png,strategy_cplus_small-corners,strategy_c,center,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[152, 144, 360, 368]",info,0.08,0.11816525459289551,0.0418747141957283,0.02280857414007187,0.0014813145389780402,0.02380172535777092,0.0016056059394031763,0.03308790922164917,0.04041898995637894,nan,nan,nan,nan,nan,nan,17861,46592,0.13511561966150648,0.4295392195285818,0.16466346153846154,226.00839233398438,196.53709411621094,66.59830107845517,0.09197677794546681
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_original_strategy_c.png,strategy_cplus_small-corners,strategy_c,original,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[184, 136, 392, 360]",info,0.08,0.10917045176029205,0.03554243966937065,0.023143639788031578,0.0015106055652722716,0.024158140644431114,0.0016355076804757118,0.031729161739349365,0.0387750007212162,nan,nan,nan,nan,nan,nan,17157,46592,0.11897281072826525,0.39505741096928365,0.14547561813186813,231.4014129638672,193.9452667236328,78.26438681843678,0.10808843485297595
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_left,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[0, 0, 208, 224]",info,0.08,0.05248818174004555,0.008942115120589733,0.019544003531336784,0.0011128097539767623,0.019197244197130203,0.0010896144667640328,0.02476334571838379,0.04071968421339989,nan,nan,nan,nan,nan,nan,14417,46592,0.13661599224979507,0.5086356384823473,0.15738753434065933,160.0979461669922,120.87105560302734,56.79502787803485,0.07843779169968253
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_1_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_right,test,1,"Add a striped cat with gray and white fur, blue eyes, and a collar with a tag","[408, 0, 512, 112]",info,0.08,0.15390093624591827,0.05871060490608215,0.021073177456855774,0.001320535084232688,0.020849991589784622,0.0012643210357055068,0.026975058019161224,0.04290853068232536,nan,nan,nan,nan,nan,nan,15003,11648,0.23230221482406252,0.3348663600613211,0.43131868131868134,285.0981750488281,116.75651550292969,185.15399684400037,0.25571024752379934
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_left,test,2,Add a person in a yellow vest,"[0, 400, 44, 512]",info,0.08,0.296319842338562,0.12298237532377243,0.0356411337852478,0.0042817601934075356,0.033289916813373566,0.0032441734801977873,0.04054250568151474,0.10833661258220673,nan,nan,nan,nan,nan,nan,32639,4928,0.14442819716078717,0.14525567572535925,0.9620535714285714,259.98828125,357.7361755371094,257.4766032291146,0.3555926799612989
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_bottom_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,bottom_right,test,2,Add a person in a yellow vest,"[312, 0, 512, 512]",info,0.08,0.05138756334781647,0.008986595086753368,0.02909206785261631,0.0024005190934985876,0.02943924441933632,0.0024076460395008326,0.03750377520918846,0.10533281415700912,nan,nan,nan,nan,nan,nan,30980,102400,0.15974540901502504,0.5930277598450613,0.1794140625,308.6672058105469,352.6042785644531,141.45689446597623,0.19536158070797185
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_center_strategy_c.png,strategy_cplus_small-corners,strategy_c,center,test,2,Add a person in a yellow vest,"[156, 0, 356, 512]",info,0.08,0.1567588597536087,0.0613052099943161,0.03822437673807144,0.004045594017952681,0.039735786616802216,0.004261711146682501,0.035538166761398315,0.10244697332382202,nan,nan,nan,nan,nan,nan,30007,102400,0.07768878904787485,0.31809244509614426,0.093212890625,291.8441162109375,341.1630554199219,92.39884563889247,0.12760908266615217
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_original_strategy_c.png,strategy_cplus_small-corners,strategy_c,original,test,2,Add a person in a yellow vest,"[88, 0, 288, 512]",info,0.08,0.1950761079788208,0.08020082116127014,0.039707623422145844,0.004448061343282461,0.04179130122065544,0.004829965066164732,0.049228303134441376,0.10130076110363007,nan,nan,nan,nan,nan,nan,38883,102400,0.13432943670113687,0.43029087261785354,0.163388671875,262.0184020996094,299.53070068359375,85.86993508431276,0.11859221366829331
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_left_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_left,test,2,Add a person in a yellow vest,"[0, 0, 200, 512]",info,0.08,0.1432482898235321,0.05490542948246002,0.03836864233016968,0.004165634047240019,0.038509663194417953,0.0042301928624510765,0.03782208636403084,0.10565042495727539,nan,nan,nan,nan,nan,nan,31424,102400,0.08732815496116221,0.34203156822810593,0.1049609375,268.0594787597656,318.3492736816406,179.25239281424456,0.24755973145091226
results/final_demo_bbox_variation/strategy_cplus_small-corners,strategy_c_final_epoch_0010_step_002560_test_2_seed1234_bbox_top_right_strategy_c.png,strategy_cplus_small-corners,strategy_c,top_right,test,2,Add a person in a yellow vest,"[468, 0, 512, 112]",info,0.08,0.14534737169742584,0.055617883801460266,0.03580131009221077,0.003741795662790537,0.03536910563707352,0.0035660015419125557,0.03785998001694679,0.10570450127124786,nan,nan,nan,nan,nan,nan,31564,4928,0.06372063195942401,0.06925611456089216,0.44358766233766234,310.6608581542969,317.1278381347656,316.7811163041282,0.43749624119236996
